original_frame_id,q_m,proposal_id,source_layer,formal_v4_label,v5_decision,decision_reason,static_verified_active,drawer_verified_active,static_verified_fraction,drawer_verified_fraction,accepted_causal_disocclusion_events,static_contradiction_veto,drawer_contradiction_veto,finite_boundary_confidence,normal_axis_alignment,tangent_motion_ambiguity,region_directory
208,0.3002295680213606,frame_208_layer_3,3,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.7941176470588236,0.7804752952473766,False,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/088_frame_208_layer_3
208,0.3002295680213606,frame_208_layer_6,6,unknown,UNKNOWN,insufficient_positive_physical_evidence,3,3,1.0,1.0,0,False,False,0.0,0.08971502663134784,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/089_frame_208_layer_6
208,0.3002295680213606,frame_208_layer_10,10,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,1,0.3333333333333333,0.3333333333333333,0,False,False,0.0066225165562914245,0.06907080146625941,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/090_frame_208_layer_10
208,0.3002295680213606,frame_208_layer_28,28,unknown,UNKNOWN,insufficient_positive_physical_evidence,3,2,1.0,0.6666666666666666,0,False,False,0.1698564593301436,0.040783692712331676,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/091_frame_208_layer_28
209,0.3002295680213606,frame_209_layer_0,0,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,1,0.5,0.5,0,False,False,0.010869565217391353,0.10017856328127711,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/092_frame_209_layer_0
209,0.3002295680213606,frame_209_layer_3,3,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.8307692307692307,0.8386016054655702,False,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/093_frame_209_layer_3
209,0.3002295680213606,frame_209_layer_6,6,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,2,0.5,1.0,0,False,False,0.0,0.08932427776426312,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/094_frame_209_layer_6
209,0.3002295680213606,frame_209_layer_10,10,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,1,0.5,0.5,0,False,False,0.040000000000000036,0.07370917271024277,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/095_frame_209_layer_10
209,0.3002295680213606,frame_209_layer_28,28,unknown,UNKNOWN,insufficient_positive_physical_evidence,2,2,1.0,1.0,0,False,False,0.1771844660194175,0.03928157907492158,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/096_frame_209_layer_28
210,0.3002295680213606,frame_210_layer_0,0,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,0,1.0,0.0,0,False,False,0.01279317697228144,0.0996982968435806,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/097_frame_210_layer_0
210,0.3002295680213606,frame_210_layer_3,3,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,0,1.0,0.0,0,False,False,0.7878787878787878,0.9277751893650827,False,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/098_frame_210_layer_3
210,0.3002295680213606,frame_210_layer_6,6,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,1,1.0,1.0,0,False,False,0.0,0.0889483441554098,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/099_frame_210_layer_6
210,0.3002295680213606,frame_210_layer_10,10,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,1,1.0,1.0,0,False,False,0.047945205479452024,0.06929477640797067,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/100_frame_210_layer_10
210,0.3002295680213606,frame_210_layer_28,28,unknown,UNKNOWN,insufficient_positive_physical_evidence,1,1,1.0,1.0,0,False,False,0.18644067796610164,0.04023412811017818,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/101_frame_210_layer_28
211,0.3002295680213606,frame_211_layer_0,0,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.010799136069114423,0.09991712572925361,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/102_frame_211_layer_0
211,0.3002295680213606,frame_211_layer_3,3,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.8,0.7867084085201644,False,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/103_frame_211_layer_3
211,0.3002295680213606,frame_211_layer_6,6,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.0,0.09063212461626773,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/104_frame_211_layer_6
211,0.3002295680213606,frame_211_layer_10,10,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.0547945205479452,0.06890538136312122,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/105_frame_211_layer_10
211,0.3002295680213606,frame_211_layer_28,28,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.17761557177615572,0.04014407977632922,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/106_frame_211_layer_28
212,0.3002295680213606,frame_212_layer_0,0,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.0,0.09900907607976367,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/107_frame_212_layer_0
212,0.3002295680213606,frame_212_layer_3,3,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.84375,0.8768104176559112,False,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/108_frame_212_layer_3
212,0.3002295680213606,frame_212_layer_6,6,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.0,0.09211722187727626,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/109_frame_212_layer_6
212,0.3002295680213606,frame_212_layer_10,10,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.044117647058823484,0.07336677623885332,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/110_frame_212_layer_10
212,0.3002295680213606,frame_212_layer_28,28,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.14598540145985406,0.039936828076298,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/111_frame_212_layer_28
213,0.3002295680213606,frame_213_layer_0,0,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.03271983640081799,0.0979793311837173,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/112_frame_213_layer_0
213,0.3002295680213606,frame_213_layer_6,6,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.0,0.09248918096435267,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/113_frame_213_layer_6
213,0.3002295680213606,frame_213_layer_10,10,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.0234375,0.06826498116182445,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/114_frame_213_layer_10
213,0.3002295680213606,frame_213_layer_28,28,unknown,UNKNOWN,insufficient_positive_physical_evidence,0,0,0.0,0.0,0,False,False,0.2064676616915423,0.03935431994262767,True,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v5/unknown_116_physical_events_002/regions/115_frame_213_layer_28
