track_id,label,reason,unique_frame_count,q_span_m,q_span_fraction,static_median_residual_m,static_p90_residual_m,static_max_residual_m,E_static_m,drawer_median_residual_m,drawer_p90_residual_m,drawer_max_residual_m,E_drawer_m,observation_confidence
11,unknown,unknown_low_excitation,4,0.00019289409045231132,0.0006424886520124074,0.03551930357690818,0.056189801811351525,0.05889128931926654,0.056189801811351525,0.03545460855067384,0.05615098479561092,0.05889128931926654,0.05615098479561092,0.38225502073001555
12,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,static,static_track,4,0.045213219262714155,0.15059549117926102,0.013444053467369491,0.035566979835179036,0.04478040625306622,0.035566979835179036,0.013773059809879275,0.057703545870419024,0.07239528682838589,0.057703545870419024,0.44051787907354767
14,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,unknown,unknown_insufficient_support,3,0.045213219262714155,0.15059549117926102,0.021292693417491085,0.06903520131353882,0.08097082828755076,0.06903520131353882,0.009506129093020288,0.04612172661992291,0.055275626001648565,0.04612172661992291,0.47429704955936464
17,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,static,static_track,5,0.045213219262714155,0.15059549117926102,0.015281569930902903,0.04227319683390036,0.047451433665986135,0.04227319683390036,0.009946585281251261,0.049071921304619084,0.06731401415082029,0.049071921304619084,0.42968826060838267
19,static,static_track,5,0.045213219262714155,0.15059549117926102,0.0065935866600307464,0.042967669316162166,0.06314405798390228,0.042967669316162166,0.015253089573037412,0.05430316049441414,0.07531566474884309,0.05430316049441414,0.3852472709403798
20,unknown,unknown_absolute_residual,4,0.07293716335462896,0.24293797521448543,0.0393884574120558,0.0790616286209513,0.08341218889421363,0.0790616286209513,0.046433523239867706,0.1206398883518515,0.13601000106286892,0.1206398883518515,0.3601249692139675
21,unknown,unknown_low_excitation,4,0.00019289409045231132,0.0006424886520124074,0.031710203967724705,0.06674378804016991,0.07388830688781965,0.06674378804016991,0.031646317300496954,0.06670545603983326,0.07388830688781965,0.06670545603983326,0.34012822079999705
22,unknown,unknown_insufficient_support,3,0.00019289409045231132,0.0006424886520124074,0.05316451734555464,0.061423352377812705,0.06348806113587722,0.061423352377812705,0.05316451734555464,0.061313708347504034,0.06335100609799138,0.061313708347504034,0.44086494707343377
23,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,unknown,unknown_insufficient_support,2,0.0011284266228279716,0.0037585459362473148,0.03301602980037365,0.033016029800373665,0.033016029800373665,0.033016029800373665,0.0324599943847929,0.0324599943847929,0.0324599943847929,0.0324599943847929,0.5883273600473469
25,unknown,unknown_insufficient_support,2,0.0011284266228279716,0.0037585459362473148,0.029025595674680393,0.029025595674680413,0.02902559567468042,0.029025595674680413,0.02846740360125795,0.02846740360125796,0.028467403601257962,0.02846740360125796,0.6496186409520843
26,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,unknown,unknown_insufficient_support,2,0.00917081126755237,0.030545996278753897,0.030595775491103573,0.03059577549110372,0.030595775491103757,0.03059577549110372,0.0351179371864128,0.035117937186412804,0.035117937186412804,0.035117937186412804,0.6219636384229755
29,unknown,unknown_insufficient_support,2,0.00917081126755237,0.030545996278753897,0.03337559203525648,0.03337559203525648,0.03337559203525648,0.03337559203525648,0.03757714185317517,0.03757714185317525,0.03757714185317527,0.03757714185317525,0.5988545070585287
30,unknown,unknown_insufficient_support,3,0.019908451540738836,0.06631076236742411,0.01537811161041846,0.04912092826486969,0.057556632428482496,0.04912092826486969,0.02116895600973508,0.06304908159052353,0.07351911298572064,0.06304908159052353,0.48286650252692825
31,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,unknown,unknown_insufficient_support,2,0.045213219262714155,0.15059549117926102,0.03659422964290528,0.036594229642905526,0.03659422964290559,0.036594229642905526,0.056136202135377275,0.0561362021353775,0.05613620213537755,0.0561362021353775,0.5950724879542304
34,unknown,unknown_insufficient_support,3,0.045213219262714155,0.15059549117926102,0.022645330921256705,0.03980264714558312,0.044091976201664725,0.03980264714558312,0.030822690116573393,0.06726829755288291,0.0763796994119603,0.06726829755288291,0.5367023927845543
35,unknown,unknown_absolute_residual,5,0.05919969964910532,0.1971814436507913,0.02834244095200095,0.05636554144378846,0.05715383532895244,0.05636554144378846,0.03262912975620403,0.08643876296538144,0.09046834884738902,0.08643876296538144,0.3719062195212536
36,static,static_track,4,0.045213219262714155,0.15059549117926102,0.01438204353870983,0.034620201616468754,0.039756087458275004,0.034620201616468754,0.0216098643318909,0.05759695329305575,0.06567487358196245,0.05759695329305575,0.5036028524395766
37,unknown,unknown_insufficient_support,2,0.00917081126755237,0.030545996278753897,0.023549693179054698,0.02354969317905484,0.023549693179054875,0.02354969317905484,0.028089143257270903,0.028089143257270906,0.028089143257270906,0.028089143257270906,0.6492287030472691
38,unknown,unknown_insufficient_support,2,0.019908451540738836,0.06631076236742411,0.048713371232833855,0.048713371232833855,0.048713371232833855,0.048713371232833855,0.057940811882540647,0.057940811882540834,0.05794081188254088,0.057940811882540834,0.5524294133903112
39,unknown,unknown_insufficient_support,3,0.019908451540738836,0.06631076236742411,0.02148572542754924,0.04285589090405288,0.04819843227317879,0.04285589090405288,0.029593550343409266,0.05427919792053225,0.06045060981481299,0.05427919792053225,0.4869986640255755
40,unknown,unknown_insufficient_support,3,0.019908451540738836,0.06631076236742411,0.008458093295394205,0.051538319511474896,0.062308376065495066,0.051538319511474896,0.018883039109899503,0.0608341698991276,0.07132195259643462,0.0608341698991276,0.460684579747433
41,unknown,unknown_insufficient_support,2,0.10665393781713517,0.35524128592673127,0.09861706362272274,0.09861706362272277,0.09861706362272277,0.09861706362272277,0.04705036585243045,0.04705036585243059,0.04705036585243062,0.04705036585243059,0.541515920617439
42,unknown,unknown_insufficient_support,3,0.03180521933127545,0.10593633245681047,0.025369490434797755,0.04814199667466112,0.053835123234626955,0.04814199667466112,0.022741675597152677,0.056143707577477026,0.0644942155725581,0.056143707577477026,0.47479917406003214
43,unknown,unknown_insufficient_support,2,0.045213219262714155,0.15059549117926102,0.05099872486953081,0.050998724869530936,0.05099872486953097,0.050998724869530936,0.06957488396447928,0.06957488396447944,0.06957488396447949,0.06957488396447944,0.5300258128158178
44,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,unknown,unknown_insufficient_support,3,0.045213219262714155,0.15059549117926102,0.021892300218862404,0.0471243112300068,0.0534323139827929,0.0471243112300068,0.03032187814928601,0.0758156407691392,0.08718908142410249,0.0758156407691392,0.5041470295347122
46,static,static_track,4,0.045213219262714155,0.15059549117926102,0.020344216347025296,0.03798022754451054,0.040057538826135476,0.03798022754451054,0.028130200191107214,0.06108009930599625,0.06757841390733153,0.06108009930599625,0.5027386408514749
47,unknown,unknown_absolute_residual,5,0.05919969964910532,0.1971814436507913,0.01059281854978078,0.058248347343331085,0.059547011187997906,0.058248347343331085,0.0216635001566741,0.08876807129658901,0.09451198492554236,0.08876807129658901,0.3627782219130843
48,unknown,unknown_insufficient_support,3,0.019908451540738836,0.06631076236742411,0.009228198796551373,0.04906395789075885,0.05902289766431071,0.04906395789075885,0.015251090798527182,0.062206474094976066,0.07394531991908829,0.062206474094976066,0.473436902535735
49,unknown,unknown_insufficient_support,3,0.08973465676920167,0.2988868063881612,0.08078883950747662,0.08202575583867935,0.08233498492148003,0.08202575583867935,0.03199194871419057,0.056570535707502506,0.06271518245583049,0.056570535707502506,0.4897824865057672
50,unknown,unknown_absolute_residual,4,0.10665393781713517,0.35524128592673127,0.057582912062475865,0.10572337542865866,0.12056805544746611,0.10572337542865866,0.04447703088563979,0.05242850082820382,0.05300651937429898,0.05242850082820382,0.40132436539906063
