association_cost,association_model,depth_m,drawer_depth_residual_m,drawer_projective_error_px,drawer_track_axis_residual_m,drawer_track_perpendicular_residual_m,drawer_track_total_residual_m,forward_backward_error_px,original_frame_id,q_t,seed_frame_id,static_depth_residual_m,static_projective_error_px,static_track_axis_residual_m,static_track_perpendicular_residual_m,static_track_total_residual_m,track_id,tracking_confidence,u,v
1.4717280897655194,static,3.000000238418579,0.0021478297630586063,6.3724218433783895,-0.021890429166631184,0.006319666262924395,0.022784404112770693,1.2156169414520264,186,0.045213219262714155,177,0.020062734972611906,4.150869140893768,0.002515275074785068,0.0056421916709119115,0.006177453808256503,19,0.21831560528552887,175.29612731933594,39.08509826660156
0.0,seed,2.886000156402588,0.0,0.0,0.08328109228764971,0.015851793497205325,0.08477629202614413,0.0,177,0.0,177,0.0,0.0,0.06741186364118126,0.014292411426691996,0.06891032131667252,20,1.0,192.0,56.0
1.6008904370505044,ambiguous,2.8960001468658447,0.033042280082912434,4.810000420627551,0.0022591305773697326,0.007693476135257291,0.008018306929107938,0.6538960337638855,183,0.00917081126755237,177,0.02844922390320548,4.302674872280034,-0.004439286801546227,0.005802309486497133,0.007305755449197375,20,0.1994225555136054,184.79812622070312,48.25927734375
1.5836232882840922,static,2.879000186920166,0.0252301189188211,5.714485111224933,-0.002206634379181115,0.007784026743589923,0.008090754453591281,1.2149505615234375,184,0.019908451540738836,177,0.015343400614184155,4.609395545700126,0.0018325885150891484,0.0096949103541705,0.009866593507439082,20,0.20502886510937532,184.14744567871094,47.19208908081055
2.9167351639146037,static,2.932000160217285,0.10780645807332778,10.831420487155071,-0.12803921979200314,0.045876776087435706,0.13601000106286892,1.3285598754882812,188,0.07293716335462896,177,0.07223405842470498,6.871404562926729,-0.0709712850838425,0.04382544865340151,0.08341218889421363,20,0.03604845623288947,183.3202362060547,38.81029510498047
0.0,seed,3.871000289916992,0.0,0.0,-0.0029350088073137703,0.07382999131822791,0.07388830688781965,0.0,177,0.0,177,0.0,0.0,-0.0029350088073137703,0.07382999131822791,0.07388830688781965,21,1.0,80.0,64.0
1.561282871369675,ambiguous,3.891000270843506,0.045881858836438916,3.1775772818339405,-0.0047096892439843045,0.012488619246388142,0.01334716387312892,1.0973193645477295,178,0.0,177,0.045881858836438916,3.1775772818339405,-0.0047096892439843045,0.012488619246388142,0.01334716387312892,21,0.20983284208202563,78.99890899658203,64.1054916381836
2.16982932901306,ambiguous,3.889000177383423,0.059665638515260966,4.727419908797218,0.004347957586320792,0.012474778513119268,0.013210784765630947,1.3966532945632935,180,0.0,177,0.059665638515260966,4.727419908797218,0.004347957586320792,0.012474778513119268,0.013210784765630947,21,0.08626395590551345,78.48412322998047,63.82333755493164
2.6769565296295603,ambiguous,3.874000072479248,0.058796894781063536,6.711841803992783,0.03302982620334307,0.037464391456487986,0.04994547072786499,1.052796721458435,181,0.00019289409045231132,177,0.0587001772363287,6.716607294867799,0.03322272029379512,0.03746439145648795,0.050073244062320485,21,0.06441608521244908,78.84495544433594,63.574188232421875
0.0,seed,3.6130001544952393,0.0,0.0,0.0017395729828111645,0.053136049819526986,0.05316451734555464,0.0,177,0.0,177,0.0,0.0,0.0017395729828111645,0.053136049819526986,0.05316451734555464,22,1.0,88.0,64.0
1.4377543398397772,ambiguous,3.634000062942505,0.044338431343454054,2.7470111206205936,-0.006281415907201334,0.00408614955470669,0.007493517463959876,1.4335339069366455,178,0.0,177,0.044338431343454054,2.7470111206205936,-0.006281415907201334,0.00408614955470669,0.007493517463959876,22,0.2374591419332616,86.91622924804688,63.68073272705078
2.45791925268163,ambiguous,3.6060001850128174,0.04407925962138792,6.59113303044306,0.044964376550784835,0.04462683962624927,0.06335100609799138,1.3320618867874146,181,0.00019289409045231132,177,0.04398254207665264,6.596254661639996,0.04515727064123689,0.044626839626249235,0.06348806113587722,22,0.08513569928703964,86.85771179199219,63.46327209472656
0.0,seed,3.371000051498413,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,177,0.0,0.0,0.0,0.0,0.0,23,1.0,96.0,64.0
0.0,seed,2.999000072479248,0.0,0.0,-0.031981389775403435,0.005553552331121692,0.0324599943847929,0.0,177,0.0,177,0.0,0.0,-0.032545603086817365,0.005553552331121588,0.033016029800373665,24,1.0,112.0,64.0
1.2506884232845927,ambiguous,2.9210002422332764,0.024392528475976505,3.2758425494182726,0.031981389775403435,0.005553552331121692,0.0324599943847929,1.363869309425354,182,0.0011284266228279716,177,0.024949694629652353,3.323272703501557,0.03254560308681734,0.005553552331121591,0.03301602980037364,24,0.17665472009469368,110.6438217163086,57.2216682434082
0.0,seed,2.8400001525878906,0.0,0.0,-0.028157612705653947,0.004188306879314148,0.028467403601257962,0.0,177,0.0,177,0.0,0.0,-0.028721826017067888,0.004188306879313615,0.029025595674680365,25,1.0,120.0,64.0
1.157818642639314,ambiguous,2.7690000534057617,0.021548970384667854,3.074553891557647,0.028157612705653985,0.004188306879313708,0.028467403601257938,1.2777005434036255,182,0.0011284266228279716,177,0.022106136538343257,3.1263571529841823,0.02872182601706788,0.0041883068793140635,0.02902559567468042,25,0.2992372819041686,118.79998016357422,56.940486907958984
0.0,seed,2.511000156402588,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,177,0.0,0.0,0.0,0.0,0.0,26,1.0,152.0,64.0
0.0,seed,2.5450000762939453,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,177,0.0,0.0,0.0,0.0,0.0,27,1.0,160.0,64.0
0.0,seed,2.5850000381469727,0.0,0.0,0.03469638289023546,0.005424990927458925,0.035117937186412804,0.0,177,0.0,177,0.0,0.0,0.03011097725645901,0.005424990927458846,0.030595775491103386,28,1.0,168.0,64.0
1.410348736997234,ambiguous,2.5900001525878906,0.027586220095164204,4.3888316098640265,-0.03469638289023544,0.005424990927458924,0.03511793718641279,1.419372320175171,183,0.00917081126755237,177,0.02299316391545725,3.863663496418249,-0.030110977256459386,0.00542499092745889,0.030595775491103757,28,0.24392727684595106,161.4713592529297,55.783164978027344
0.0,seed,2.7210001945495605,0.0,0.0,0.034799254031667615,0.014179333859286445,0.037577141853175074,0.0,177,0.0,177,0.0,0.0,0.030213848397891527,0.01417933385928633,0.03337559203525648,29,1.0,192.0,64.0
1.620781853836938,ambiguous,2.7130000591278076,0.011380255797034167,5.3779205729497015,-0.034799254031667934,0.01417933385928619,0.03757714185317527,0.36690986156463623,183,0.00917081126755237,177,0.006787199617326767,4.835626398633719,-0.030213848397891527,0.01417933385928633,0.03337559203525648,29,0.19770901411705732,184.44497680664062,55.83211135864258
0.0,seed,2.7950000762939453,0.0,0.0,0.07262231557174681,0.011448111425242916,0.07351911298572064,0.0,177,0.0,177,0.0,0.0,0.05703596063533044,0.00772432074117067,0.057556632428482496,30,1.0,208.0,64.0
1.4508850575067858,ambiguous,2.81600022315979,0.03790346592638727,4.10823633113727,-2.0948322626145248e-05,0.00023563466379582506,0.00023656400191707228,1.3969531059265137,183,0.00917081126755237,177,0.033310409746680314,3.564295223459641,-0.006436491991490023,0.004147906264583203,0.007657255091498767,30,0.2343586648266796,201.74505615234375,56.323177337646484
1.5406530328428356,static,2.80400013923645,0.033883409727542,5.457837540361155,-0.012496185844263649,0.01708713076814606,0.02116895600973508,0.766185462474823,184,0.019908451540738836,177,0.02399669142290506,4.257158578525234,-0.008174089239941304,0.013025766073439322,0.01537811161041846,30,0.21424084275410513,200.5929718017578,55.30771255493164
0.0,seed,3.7380001544952393,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,177,0.0,0.0,0.0,0.0,0.0,31,1.0,88.0,72.0
0.0,seed,3.623000144958496,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,177,0.0,0.0,0.0,0.0,0.0,32,1.0,96.0,80.0
0.0,seed,3.190000057220459,0.0,0.0,0.05138307742591274,0.022606471295329618,0.056136202135377004,0.0,177,0.0,177,0.0,0.0,0.028776467794556115,0.022606471295330124,0.03659422964290559,33,1.0,112.0,80.0
1.6598678489825454,static,3.2170002460479736,0.0840529577161746,2.8590027860604224,-0.05138307742591315,0.022606471295330045,0.05613620213537755,1.4751577377319336,186,0.045213219262714155,177,0.061842392980504535,1.8121100010831908,-0.028776467794555644,0.022606471295329708,0.03659422964290496,33,0.1901449759084609,105.13288879394531,72.41793060302734
0.0,seed,3.00600004196167,0.0,0.0,0.07348518573131427,0.02082752890516913,0.0763796994119603,0.0,177,0.0,177,0.0,0.0,0.039297075997561805,0.019996054196016293,0.044091976201664725,34,1.0,120.0,80.0
0.9776190001338999,static,3.00600004196167,0.04586494312217937,3.072536075099988,0.0,0.0,0.0,1.1654456853866577,185,0.03180521933127545,177,0.030128654419541157,1.8696620586183446,-0.002382890402477051,0.0037330237313499084,0.004428728129953208,34,0.3762054204439685,113.30776977539062,72.47503662109375
1.4528523016328967,static,3.0290000438690186,0.07482742596362879,3.1652998024616905,-0.022277298846070562,0.021301647404489036,0.030822690116573393,1.017822265625,186,0.045213219262714155,177,0.05261686122795872,1.8504091608080366,-0.011252189317108884,0.019651952780962146,0.022645330921256705,34,0.2339017579096947,113.03324127197266,72.32465362548828
0.0,seed,2.7110002040863037,0.0,0.0,0.08988695354249349,0.010240006153440052,0.09046834884738902,0.0,177,0.0,177,0.0,0.0,0.05668727704419009,0.007287901901387797,0.05715383532895244,35,1.0,136.0,80.0
1.0613203560397997,static,2.7080001831054688,0.030765140086230325,3.7775928639010803,0.023885492267205773,0.004949597622061434,0.02439293458087942,0.8649143576622009,184,0.019908451540738836,177,0.02087842178159338,2.7722955817865342,0.010594267309641109,0.006402972065056247,0.012378875195025634,35,0.3459970585666866,129.08718872070312,72.30563354492188
1.3458680416397186,static,2.7250001430511475,0.05259326030075595,4.507732903378649,-0.0007684662452671553,0.008643999263022934,0.008678091012962241,0.7303202152252197,185,0.03180521933127545,177,0.03685697159811774,2.942964928524737,-0.002162923412295151,0.011109724260078647,0.011318313073176345,35,0.2603136466742089,128.33413696289062,71.74209594726562
1.645257817065186,static,2.744000196456909,0.07620496748552075,4.864780957980469,-0.020980786268592892,0.02498933204787241,0.03262912975620403,0.6215987205505371,186,0.045213219262714155,177,0.05399440274985068,2.821836231032166,-0.008967243504182156,0.02688647435150923,0.02834244095200095,35,0.19296280727546467,127.81949615478516,71.65880584716797
2.2230735532978345,static,2.746000051498413,0.09010438562847334,7.93483694175863,-0.07664124708783025,0.024277072444039014,0.08039438414237009,0.8761768341064453,187,0.05919969964910532,177,0.06133337064272659,4.828921045830131,-0.05064122393702838,0.021923526900569958,0.0551831006160425,35,0.06025758508990771,127.3021011352539,64.72594451904297
0.0,seed,2.5160000324249268,0.0,0.0,0.06477670705688433,0.010824381870265878,0.06567487358196245,0.0,177,0.0,177,0.0,0.0,0.038408154720594875,0.010264508802122794,0.039756087458275004,36,1.0,144.0,72.0
1.0047361077525845,static,2.5160000324249268,0.0327487348611295,3.591420578791739,0.0017051139860295226,0.004133366293129575,0.004471256044841674,1.1887738704681396,184,0.019908451540738836,177,0.02286201655649256,2.478996356432635,-0.00475498680952119,0.003439694919603752,0.005868679638442394,36,0.35277515455926145,137.4053955078125,64.13282775878906
0.9181219570899203,static,2.511000156402588,0.032692299139283065,4.129232744917982,-0.0017051139860295226,0.004133366293129575,0.004471256044841674,1.0332486629486084,185,0.03180521933127545,177,0.016956010436644853,2.443216828685663,0.00373155300895645,0.004860373223933963,0.006127619091832175,36,0.39916482443380197,136.74777221679688,63.86170196533203
1.322858974887197,static,2.5380001068115234,0.06379138058043754,4.881481277864874,-0.03519623568790359,0.016207070176385823,0.03874847261894013,1.2495121955871582,186,0.045213219262714155,177,0.04158081584476747,2.454420282149399,-0.016351568761478898,0.015653622005821998,0.022636467985587487,36,0.2624714307652427,136.1720733642578,63.01837158203125
0.0,seed,2.3410000801086426,0.0,0.0,0.027853355332903937,0.0036318818299167542,0.028089143257270903,0.0,177,0.0,177,0.0,0.0,0.02326794969912787,0.0036318818299166866,0.023549693179054875,37,1.0,160.0,80.0
1.2091280494817425,ambiguous,2.3450000286102295,0.02166957928517954,3.985603644525947,-0.027853355332903937,0.0036318818299167555,0.028089143257270906,1.2308787107467651,183,0.00917081126755237,177,0.01707652310547214,3.39376233370514,-0.0232679496991275,0.003631881829916776,0.023549693179054518,37,0.29845740609453814,153.59954833984375,72.4307861328125
0.0,seed,2.385000228881836,0.0,0.0,0.05441064832244448,0.019915296400988016,0.05794081188254041,0.0,177,0.0,177,0.0,0.0,0.044456422552075325,0.019915296400988203,0.048713371232833855,38,1.0,176.0,80.0
2.2550895558892825,static,2.448000192642212,0.08576714714249123,4.981344987607452,-0.05441064832244487,0.019915296400988318,0.05794081188254088,1.0314570665359497,184,0.019908451540738836,177,0.07588042883785384,3.658006706836377,-0.0444564225520753,0.019915296400988245,0.04871337123283385,38,0.10485882678062222,168.8510284423828,71.29725646972656
0.0,seed,2.4790000915527344,0.0,0.0,0.06016034558924328,0.0059168442235351,0.06045060981481299,0.0,177,0.0,177,0.0,0.0,0.04795288979012411,0.004858933459969772,0.04819843227317879,39,1.0,184.0,80.0
1.3972966052109785,ambiguous,2.4870002269744873,0.022702109171919727,4.562865080040181,-0.0027884758664231415,0.005033132506898321,0.005753956941933165,1.4425036907196045,183,0.00917081126755237,177,0.018109052992212327,3.9657647559911613,-0.005825120397989819,0.009967259651017793,0.011544621804194556,39,0.2467934404850634,177.1451416015625,72.35435485839844
1.5407964917115524,static,2.510000228881836,0.0529430357063867,4.605616367065085,-0.021935100887508118,0.01986528557516199,0.029593550343409266,1.3394616842269897,184,0.019908451540738836,177,0.04305631740174931,3.3073551481825527,-0.014234105145888553,0.016094304826360938,0.02148572542754924,39,0.21420255159166315,177.01828002929688,71.92961883544922
0.0,seed,2.5490000247955322,0.0,0.0,0.07036250692333207,0.011659268486149251,0.07132195259643462,0.0,177,0.0,177,0.0,0.0,0.06116596390600605,0.011876808804065274,0.062308376065495066,40,1.0,192.0,72.0
1.5549493968369112,ambiguous,2.558000087738037,0.024964379748914745,4.992887752392715,2.5731749773519768e-05,0.0002894404633234995,0.00029058201037801545,0.39212566614151,183,0.00917081126755237,177,0.02037132356920779,4.407548667425989,0.0,0.0,0.0,40,0.21119798007028998,184.8002471923828,64.06641387939453
1.7669349960046272,static,2.557000160217285,0.03155487617498931,6.3199892598101,-0.01861948126660048,0.0031438962115037973,0.018883039109899503,1.039731740951538,184,0.019908451540738836,177,0.02166815787035148,5.0455470493838845,-0.00790757274318778,0.003001605487865803,0.008458093295394205,40,0.17085575917200896,183.85781860351562,62.606048583984375
0.0,seed,2.6520001888275146,0.0,0.0,-0.04376606052510269,0.017270462442002445,0.04705036585243062,0.0,177,0.0,177,0.0,0.0,-0.0970930294336701,0.017270462442002546,0.09861706362272277,41,1.0,208.0,80.0
2.488529804113534,drawer,2.5850000381469727,0.027335969275253724,7.17855937374819,0.04376606052510226,0.0172704624420026,0.047050365852430276,0.6329671740531921,190,0.10665393781713517,177,0.07898998515682942,14.009749995555136,0.09709302943367004,0.017270462442002456,0.0986170636227227,41,0.08303184123487799,215.75306701660156,72.92353057861328
0.0,seed,2.805000066757202,0.0,0.0,0.03846551401299026,0.051767828562110325,0.0644942155725581,0.0,177,0.0,177,0.0,0.0,0.026371511542290824,0.04693361133198992,0.053835123234626955,42,1.0,216.0,72.0
1.2308875104948023,static,2.7760000228881836,0.00877899914119773,4.631846340648635,-0.0075133135843899945,0.00723764162787538,0.010432321762241318,0.46878278255462646,184,0.019908451540738836,177,0.018665717445834673,3.417009789675076,0.0003011354856492891,0.003387285950494256,0.003400645334511232,42,0.2920279188180322,208.9150848388672,64.74893951416016
2.0221500911117465,drawer,2.763000249862671,0.01639913937403925,5.94046106797887,-0.0122362265026357,0.019169208902360194,0.022741675597152677,0.3218277394771576,185,0.03180521933127545,177,0.032135428076677464,4.101456346371692,0.0074749903579402945,0.02424325811581427,0.025369490434797755,42,0.13236960336206421,207.59446716308594,64.53341674804688
0.0,seed,3.7680001258850098,0.0,0.0,0.060841793268318546,0.03374819507123185,0.06957488396447908,0.0,177,0.0,177,0.0,0.0,0.038235183636961836,0.03374819507123143,0.05099872486953065,43,1.0,96.0,88.0
